match_id,match_date,home,away,home_poss,away_poss,home_manager,home_gender,home_date,home_manager_city,home_style,home_tactics,away_manager,away_gender,away_date,away_manager_city,away_style,away_tactics,venue,attendance,city,referee,ar1,ar2,fourth,var,league,gender,season,referee_cert,ar1_cert,ar2_cert,fourth_cert,var_cert,home_city,away_city
edcd05a0,2022-08-14 19:30,Ibiza,Granada,52.0,48.0,Javier Baraja,Male,1978-07-12,"San Sebastián, Spain",Ofensivo,4-3-3,Karanka Snow,Male,1973-09-23,"Vitoria, Spain",Defensivo,4-4-2,Estadio Municipal de Can Misses,3498.0,"Ibiza, Spain",Iosu Galech,Marcos Barroso Galán,David Fernández,Gerard Brull Acerete,Iván Caparrós,Segunda División,Male,2022-2023,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,"Ibiza, Spain","Granada, Spain"
edd7cbf9,2021-09-26 18:30,Real Sociedad,Elche,63.0,37.0,Imanol Alguacil,Male,1971-04-22,"Orio, Spain",Ofensivo,4-3-3,Fran Escribá,Male,1965-09-03,"Valencia, Spain",Defensivo,4-4-2,Estadio Municipal de Anoeta,23941.0,"San Sebastián, Spain",Adrián Cordero,Antonio Cerezo,Carlos Álvarez,Alonso De Ena Wolf,Xavi Estrada,La Liga,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"San Sebastián, Spain","Elche, Spain"
eddb45b1,2023-01-06 18:30,Sporting Gijón,Levante,43.0,57.0,Abelardo Fernández,Male,1970-07-19,"Gijón, Spain",Defensivo,4-4-2,Javier Calleja,Male,1978-05-12,"Madrid, Spain",Ofensivo,4-3-3,Estadio Municipal El Molinón,18541.0,"Gijón, Spain",José López,Abraham Pérez,David Ortiz,Gorka Etayo Herrera,David Pérez,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Gijón, Spain","Valencia, Spain"
edef00f0,2022-03-13 18:15,Alcorcón,Huesca,39.0,61.0,Fran Fernández,Male,1981-03-03,"Salamanca, Spain",Defensivo,4-4-2,Xisco Snow,Male,1976-05-06,"Petra, Spain",Ofensivo,4-3-3,Estadio Santo Domingo,2636.0,"Alcorcón, Spain",Raúl González,José Escuela,Christian Valverde,Carlos  Calderiña,David Pérez,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Alcorcón, Spain","Huesca, Spain"
ee1f906d,2022-09-18 18:30,Real Sociedad,Espanyol,62.0,38.0,Imanol Alguacil,Male,1971-04-22,"Orio, Spain",Ofensivo,4-3-3,Diego Martínez,Male,1980-05-31,"Zamora, Spain",Desarrollo Juvenil,4-3-3,Reale Arena,31511.0,"San Sebastián, Spain",Carlos del Cerro,Guadalupe Porras,Gonzalo García,Manuel Pozueta,César Soto,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"San Sebastián, Spain","Barcelona, Spain"
ee354b9c,2022-02-16 19:00,Atlético Madrid,Levante,54.0,46.0,Diego Simeone,Male,1970-04-28,"Buenos Aires, Argentina",Defensivo,4-4-2,Alessio Lisci,Male,1974-11-24,"Livorno, Italia",Táctico,4-2-3-1,Estadio Wanda Metropolitano,43456.0,"Madrid, Spain",José Luis Munuera,Iñigo Prieto,Antonio Martínez,Carlos Pérez,Alejandro Hernández,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Madrid, Spain","Valencia, Spain"
ee4158be,2021-12-12 21:00,Real Madrid,Atlético Madrid,61.0,39.0,Carlo Ancelotti,Male,1959-06-10,"Reggiolo, Italia",Táctico,4-4-2,Diego Simeone,Male,1970-04-28,"Buenos Aires, Argentina",Defensivo,4-4-2,Estadio Santiago Bernabéu,51024.0,"Madrid, Spain",Antonio Matéu Lahoz,Pau Cebrián Devis,Rubén Porras,Rubén Ruipérez,Ignacio Iglesias,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Madrid, Spain","Madrid, Spain"
ee86c978,2023-12-09 21:00,Burgos,CD Mirandés,53.0,47.0,Bolo Snow,Male,1970-10-28,"Oviedo, Spain",Pragmático,4-2-3-1,Alessio Lisci,Male,1974-11-24,"Livorno, Italia",Táctico,4-2-3-1,Estadio Municipal de El Plantío,9948.0,"Burgos, Spain",Saúl Ais,Marcos Saenén,Rubén Campo Hernández,Álvaro Canovas,Gorka Sagues,Segunda División,Male,2023-2024,FIFA Elite Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Burgos, Spain","Miranda de Ebro, Spain"
ee927bcc,2023-01-06 21:00,Valencia,Cádiz,73.0,27.0,Gennaro Gattuso,Male,1978-01-09,"Corigliano Calabro, Italia",Defensivo,4-4-2,Sergio Snow,Male,1975-03-10,"Oviedo, Spain",Pragmático,4-2-3-1,Estadio de Mestalla,39003.0,"Valencia, Spain",Pablo González,Alfredo Rodríguez,Israel Bárcena,Álvaro Rodríguez,David Medié,La Liga,Male,2022-2023,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Valencia, Spain","Cádiz, Spain"
eea488a0,2022-09-23 21:00,Sporting Gijón,Ibiza,45.0,55.0,Abelardo Fernández,Male,1970-07-19,"Gijón, Spain",Defensivo,4-4-2,Javier Baraja,Male,1978-07-12,"San Sebastián, Spain",Ofensivo,4-3-3,Estadio Municipal El Molinón,17129.0,"Gijón, Spain",Iosu Galech,Marcos Barroso Galán,David Fernández,Álvaro López,Daniel Trujillo,Segunda División,Male,2022-2023,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Gijón, Spain","Ibiza, Spain"
eea6414c,2022-02-05 20:30,Sporting Gijón,Eibar,53.0,47.0,David Gallego,Male,1971-06-17,"Vilobí d'Onyar, Spain",Táctico,4-3-3,Gaizka Garitano,Male,1975-07-09,"Bergara, Spain",Defensivo,4-2-3-1,Estadio Municipal El Molinón,15575.0,"Gijón, Spain",José López,Abraham Pérez,Javier García Lorenzo,Carlos Pérez,David Pérez,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Gijón, Spain","Eibar, Spain"
eedce872,2023-02-04 12:00,Alhama,Levante Planas,44.0,56.0,Yehuda Huta,Male,1967-09-19,"Bnei Brak, Israel",Pragmático,4-2-3-1,Thomas Fontaine,Male,1984-10-07,"Sèvres, Francia",Defensivo,4-2-3-1,Complejo Deportivo Guadalentín,,"Alhama de Murcia, Spain",Amy Peñalver Pearce,Sandro Silva,Gustavo Bou,Karim Mossaoui,,Liga F,Female,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,,"Alhama de Murcia, Spain","Valencia, Spain"
eee1d29f,2021-10-02 16:00,Huesca,Tenerife,58.0,42.0,Ignacio Ambríz,Male,1965-02-11,"México City, México",Ofensivo,4-3-3,Ramis Snow,Male,1970-07-09,"Maó, Spain",Defensivo,4-4-2,Estadio El Alcoraz,6826.0,"Huesca, Spain",Jon González,David Pérez,Aitor Moleón,Jorge Tárraga Lajara,Aitor Gorostegui,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,"Huesca, Spain","Tenerife, Spain"
ef06be7e,2023-01-26 20:00,UDG Tenerife,Real Sociedad,38.0,62.0,José Ángel Herrera,Male,1984-02-20,"León, Spain",Pragmático,4-4-2,Natalia Arroyo,Female,1986-02-22,"Madrid, Spain",Táctico,4-4-2,Campo de Fútbol La Palmera,,"Las Palmas de Gran Canaria, Spain",Elia María Martínez Martínez,Naomi Bellido Alcolea,Ruben Schaken,Paula Porcuna Sánchez,,Liga F,Female,2022-2023,AFC Master Referee Certification,AFC Master Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,,"Güímar, Spain","San Sebastián, Spain"
ef292e38,2022-12-17 21:00,Oviedo,Sporting Gijón,45.0,55.0,Álvaro Cervera,Male,1965-11-20,"Madrid, Spain",Defensivo,4-2-3-1,Abelardo Fernández,Male,1970-07-19,"Gijón, Spain",Defensivo,4-4-2,Estadio Carlos Tartiere,24574.0,"Oviedo, Spain",Víctor García Verdura,Unai García,Sergi López,Gerard Brull,Iñaki Bikandi,Segunda División,Male,2022-2023,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Oviedo, Spain","Gijón, Spain"
ef669c77,2021-12-05 18:15,Lugo,Ibiza,42.0,58.0,Rubén Albés,Male,1985-08-07,"Girona, Spain",Táctico,4-3-3,Juan Carlos Carcedo,Male,1972-05-04,"Mont-de-Marsan, Francia",Táctico,4-2-3-1,Estadio Anxo Carro,2360.0,"Lugo, Spain",Víctor García Verdura,Unai García,Ángel Valverde,Alexandre Alemán,Daniel Ocón,Segunda División,Male,2021-2022,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Lugo, Spain","Ibiza, Spain"
ef71bc61,2022-09-04 14:00,Osasuna,Rayo Vallecano,47.0,53.0,Jagoba Arrasate,Male,1978-03-12,"Berriatua, Spain",Ofensivo,4-3-3,Andoni Iraola,Male,1982-06-22,"Getxo, Spain",Ofensivo,4-3-3,Estadio El Sadar,18745.0,"Pamplona, Spain",Alejandro Muñíz,Fabián Blanco,Iván Hernández,Alberto Gómez Lameiro,Santiago Jaime,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Pamplona, Spain","Madrid, Spain"
ef7b0052,2022-01-02 16:15,Elche,Granada,49.0,51.0,Francisco Snow,Male,1979-10-06,"Salamanca, Spain",Táctico,4-4-2,Robert Moreno,Male,1977-09-19,"L'Hospitalet de Llobregat, Spain",Ofensivo,4-3-3,Estadio Manuel Martínez Valero,12160.0,"Elche, Spain",Adrián Cordero,Aitor Villate,Antonio Cerezo,Manuel Pérez,David Medié,La Liga,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Elche, Spain","Granada, Spain"
ef9a3cb4,2022-08-27 22:00,Almería,Sevilla,33.0,67.0,Rubí Snow,Male,1970-08-05,"Vilasar de Mar, Spain",Táctico,4-2-3-1,Lopetegui Snow,Male,1966-08-28,"Asteasu, Spain",Táctico,4-3-3,Power Horse Stadium,13788.0,"Almería, Spain",Jesús Gil,Ángel Nevado,Javier Martínez,David Cambronero,Santiago Jaime,La Liga,Male,2022-2023,FIFA Elite Referee Certification,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Almería, Spain","Sevilla, Spain"
efa28706,2024-01-21 08:00,Granada,Sporting Huelva,70.0,30.0,Roger Lamesa Grau,Male,1982-06-05,"Barcelona, Spain",Ofensivo,4-3-3,Iván Rosado,Male,1981-10-01,"Madrid, Spain",Ofensivo,4-3-3,Estadio de la Juventud,,"Burgos, Spain",Vilson,,,Karim Mossaoui,,Liga F,Female,2023-2024,FIFA Elite Referee Certification,,,UEFA Pro Referee License,,"Granada, Spain","Huelva, Spain"
efd9b0e2,2022-12-11 16:15,Sporting Gijón,Cartagena,47.0,53.0,Abelardo Fernández,Male,1970-07-19,"Gijón, Spain",Defensivo,4-4-2,Luis Carrión,Male,1978-07-26,"Barcelona, Spain",Pragmático,4-4-2,Estadio Municipal El Molinón,15750.0,"Gijón, Spain",Álvaro Moreno,Rodrigo Blázquez Sánchez,Miguel Ortuño,Aimar Velasco,Daniel Ocón,Segunda División,Male,2022-2023,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Gijón, Spain","Cartagena, Spain"
efe59946,2023-05-07 16:15,Ponferradina,Málaga,44.0,56.0,Juanfran Snow,Male,1989-03-19,"Cádiz, Spain",Táctico,4-2-3-1,Sergio Pellicer,Male,1973-05-15,"Torrent, Spain",Táctico,4-4-2,Estadio El Toralín,4322.0,"Ponferrada, Spain",Saúl Ais,Marcos Saenén,Rubén Campo Hernández,Aimar Velasco,Daniel Ocón,Segunda División,Male,2022-2023,FIFA Elite Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Ponferrada, Spain","Málaga, Spain"
f00e39b8,2023-04-29 16:00,Levante Planas,Athletic Club,63.0,37.0,Thomas Fontaine,Male,1984-10-07,"Sèvres, Francia",Defensivo,4-2-3-1,Iraia Iturregi,Female,1976-07-24,"Bilbao, Spain",Táctico,4-3-3,Camp Municipal Les Planes,,"Barcelona, Spain",Amy Peñalver Pearce,Noelia Muñoz Ródenas,Marina Molina,Maria Monesma,,Liga F,Female,2022-2023,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,,"Valencia, Spain","Bilbao, Spain"
f014a58d,2021-10-15 21:00,Eibar,Almería,40.0,60.0,Gaizka Garitano,Male,1975-07-09,"Bergara, Spain",Defensivo,4-2-3-1,Rubí Snow,Male,1970-08-05,"Vilasar de Mar, Spain",Táctico,4-2-3-1,Estadio Municipal de Ipurúa,3630.0,"Eibar, Spain",José López,Abraham Pérez,Javier Garrido Concha,Manuel Pérez,Daniel Ocón,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Eibar, Spain","Almería, Spain"
f0612aca,2023-11-25 16:15,Burgos,FC Andorra,37.0,63.0,Bolo Snow,Male,1970-10-28,"Oviedo, Spain",Pragmático,4-2-3-1,Eder Sarabia,Male,1980-11-23,"Barcelona, Spain",Táctico,4-2-3-1,Estadio Municipal de El Plantío,8531.0,"Burgos, Spain",Iván Caparrós,Javier García Lorenzo,Christian García,Armando Ramo Andrés,Aitor Gorostegui,Segunda División,Male,2023-2024,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,"Burgos, Spain","Andorra la Vella, Andorra"
f06f275b,2022-08-20 19:30,Mallorca,Betis,48.0,52.0,Javier Aguirre,Male,1958-12-01,"Mexico City, México",Pragmático,4-4-2,Manuel Pellegrini,Male,1953-09-16,"Santiago, Chile",Táctico,4-2-3-1,Iberostar Estadi,15579.0,"Palma, Spain",Pablo González,Alfredo Rodríguez,Israel Bárcena,Albert Ávalos,Santiago Jaime,La Liga,Male,2022-2023,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Palma de Mallorca, Spain","Sevilla, Spain"
f08a0268,2023-03-11 14:00,Real Madrid,Espanyol,71.0,29.0,Carlo Ancelotti,Male,1959-06-10,"Reggiolo, Italia",Táctico,4-4-2,Diego Martínez,Male,1980-05-31,"Zamora, Spain",Desarrollo Juvenil,4-3-3,Estadio Santiago Bernabéu,59872.0,"Madrid, Spain",Jorge Figueroa,Álvaro Carreño,Aitor Villate,Alfonso Vicente Moral,Santiago Jaime,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,"Madrid, Spain","Barcelona, Spain"
f0b63c0b,2022-01-29 18:15,Eibar,Huesca,64.0,36.0,Gaizka Garitano,Male,1975-07-09,"Bergara, Spain",Defensivo,4-2-3-1,Xisco Snow,Male,1976-05-06,"Petra, Spain",Ofensivo,4-3-3,Estadio Municipal de Ipurúa,5121.0,"Eibar, Spain",Dámaso Arcediano,Adrián Díaz,Ángel Valverde,Sergio Pérez,Francisco Hernández,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Eibar, Spain","Huesca, Spain"
f11412a4,2022-04-11 21:00,Rayo Vallecano,Valencia,55.0,45.0,Andoni Iraola,Male,1982-06-22,"Getxo, Spain",Ofensivo,4-3-3,Pepe Bordalás,Male,1964-06-04,"Alicante, Spain",Defensivo,4-4-2,Estadio del Rayo Vallecano,9302.0,"Madrid, Spain",Ricardo de Burgos,Roberto Díaz Pérez,Jon Núnez,Gonzalo Romero,José Sánchez,La Liga,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Madrid, Spain","Valencia, Spain"
f12c848a,2022-05-01 18:15,Lugo,Tenerife,54.0,46.0,Rubén Albés,Male,1985-08-07,"Girona, Spain",Táctico,4-3-3,Ramis Snow,Male,1970-07-09,"Maó, Spain",Defensivo,4-4-2,Estadio Anxo Carro,2580.0,"Lugo, Spain",Francisco Hernández,Judit Romano,Álvaro González Narváez,Jaime Ruiz,Iñaki Bikandi,Segunda División,Male,2021-2022,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Lugo, Spain","Tenerife, Spain"
f175dfd5,2021-08-21 18:30,Tenerife,Sporting Gijón,47.0,53.0,Ramis Snow,Male,1970-07-09,"Maó, Spain",Defensivo,4-4-2,David Gallego,Male,1971-06-17,"Vilobí d'Onyar, Spain",Táctico,4-3-3,Estadio Heliodoro Rodríguez Lopéz,4999.0,"Santa Cruz de Tenerife, Spain",Rubén Ávalos,Brian Valencia,Josep Antoni Vigo Gatius,David López Jiménez,David Pérez,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Tenerife, Spain","Gijón, Spain"
f18b2955,2021-11-13 19:30,Las Palmas,Zaragoza,63.0,37.0,Pepe Mel,Male,1963-02-28,"Madrid, Spain",Defensivo,4-4-2,Juan Ignacio Martínez,Male,1964-02-17,"Cieza, Spain",Táctico,4-4-2,Estadio de Gran Canaria,13432.0,"Las Palmas de Gran Canaria, Spain",Álvaro Moreno,Rodrigo Blázquez Sánchez,Miguel Ortuño,José Martínez,Iñaki Bikandi,Segunda División,Male,2021-2022,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,"Las Palmas de Gran Canaria, Spain","Zaragoza, Spain"
f1908829,2023-03-19 12:00,Villarreal,Levante Planas,44.0,56.0,Sara Monforte,Female,1983-05-21,"Valencia, Spain",Táctico,4-3-3,Thomas Fontaine,Male,1984-10-07,"Sèvres, Francia",Defensivo,4-2-3-1,Ciudad Deportiva Del Villarreal,,"Villarreal, Spain",Marta Huerta de Aza,Ignacio Camacho,Nahia Alonso Fernández,Josefa Sánchez Gómez,,Liga F,Female,2022-2023,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,AFC Master Referee Certification,,"Villarreal, Spain","Valencia, Spain"
f19188d8,2022-10-10 21:00,Eibar,CD Mirandés,52.0,48.0,Gaizka Garitano,Male,1975-07-09,"Bergara, Spain",Defensivo,4-2-3-1,Joseba Etxeberria,Male,1977-09-05,"Elgoibar, Spain",Ofensivo,4-3-3,Estadio Municipal de Ipurúa,4754.0,"Eibar, Spain",Víctor García Verdura,Unai García,Sergi López,Álvaro Rodríguez,Rafael Sánchez,Segunda División,Male,2022-2023,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,"Eibar, Spain","Miranda de Ebro, Spain"
f19651ab,2024-02-18 18:30,Mallorca,Real Sociedad,,,Javier Aguirre,Male,1958-12-01,"Mexico City, México",Pragmático,4-4-2,Imanol Alguacil,Male,1971-04-22,"Orio, Spain",Ofensivo,4-3-3,Estadi Mallorca Son Moix,18153.0,"Palma, Spain",,,,,,La Liga,Male,2023-2024,,,,,,"Palma de Mallorca, Spain","San Sebastián, Spain"
f1ac75ba,2022-10-12 17:30,Tenerife,Cartagena,40.0,60.0,Ramis Snow,Male,1970-07-09,"Maó, Spain",Defensivo,4-4-2,Luis Carrión,Male,1978-07-26,"Barcelona, Spain",Pragmático,4-4-2,Estadio Heliodoro Rodríguez Lopéz,12180.0,"Santa Cruz de Tenerife, Spain",Alejandro Quintero,José García,Javier Garrido Concha,José Antonio Sánchez,David Gálvez,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,AFC Master Referee Certification,AFC Master Referee Certification,UEFA Pro Referee License,"Tenerife, Spain","Cartagena, Spain"
f1def627,2023-09-01 21:30,Albacete,Valladolid,44.0,56.0,Rubén Albés,Male,1985-08-07,"Girona, Spain",Táctico,4-3-3,Paulo Pezzolano,Male,1982-11-26,"Montevideo, Uruguay",Ofensivo,4-2-3-1,Estadio Carlos Belmonte,11453.0,"Albacete, Spain",José Guzmán,Ángel Valverde,Ángel Munuera Montero,José Martínez,Gorka Sagues,Segunda División,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,"Albacete, Spain","Valladolid, Spain"
f1fddbae,2022-12-29 17:00,Girona,Rayo Vallecano,59.0,41.0,Michel Snow,Male,1963-03-23,"Madrid, Spain",Ofensivo,4-3-3,Andoni Iraola,Male,1982-06-22,"Getxo, Spain",Ofensivo,4-3-3,Estadi Municipal de Montilivi,11451.0,"Girona, Spain",Jorge Figueroa,Álvaro Carreño,Aitor Villate,Alonso De Ena Wolf,Ignacio Iglesias,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,"Girona, Spain","Madrid, Spain"
f2034421,2023-05-21 21:00,Sevilla,Betis,54.0,46.0,Mendilibar Snow,Male,1961-01-14,"Zaldibar, Spain",Defensivo,4-4-2,Manuel Pellegrini,Male,1953-09-16,"Santiago, Chile",Táctico,4-2-3-1,Estadio Ramón Sánchez Pizjuán,41392.0,"Sevilla, Spain",Jesús Gil,Ángel Nevado,Javier Martínez,Rubén Ruipérez,David Medié,La Liga,Male,2022-2023,FIFA Elite Referee Certification,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,UEFA Pro Referee License,"Sevilla, Spain","Sevilla, Spain"
f20e8f82,2023-10-07 16:15,Huesca,Eldense,47.0,53.0,Cuco Ziganda,Male,1966-10-01,"Larraintzar, Spain",Defensivo,4-4-2,Fernando Estévez,Male,1963-02-22,"Jaén, Spain",Pragmático,4-4-2,Estadio El Alcoraz,4708.0,"Huesca, Spain",Adrián Cordero,Gonzalo López,Ángel Munuera Montero,Gonzalo Romero,Aitor Gorostegui,Segunda División,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,"Huesca, Spain","Elda, Spain"
