id,cost,exclusive,PlacementDate,placement_type,type_description,ads,building,programme,post
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",4988,Cartagena - Referee's Choice Sports,CiclismoTV - Morning Edition,17686
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",4891,Celta Vigo - PitchSide Pro Shop,BoxingArena Radio - Late Night Jazz,13081
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",7800,,FútbolRadio - Sunrise Symphony,18145
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",6516,,,20261
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",4357,,,19166
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",10403,,TravelBulletin TV - Morning Edition,
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",4905,,,22182
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",6780,,Málaga Vision - Morning Edition,
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",2159,Alhama - Striker's Style Outlet,,16417
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",4030,Albacete - Striker's Style Outlet,,
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",7111,Amorebieta - PitchPerfect Provisions,EconomyInsights Radio - Evening Echoes,19218
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",10086,,,22341
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",1196,FC Andorra - TurfTrends Emporium,,
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",8136,,BoxingArena TV - Sports Buzz,18862
978,203000,2018-04-04 04:26:09,1,Podcast Ads,"Advertisements embedded within podcast episodes, often read by the host.",4310,Villarreal B - CornerKick Collections,,13904
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,4270,,CrimeAlert TV - Sports Express,15866
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,4066,,CulturalChronicle FM - Midday Mix,
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,6776,,SportsNews TV - Magazine Showcase,16098
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,3493,Granada - NetBound Sports,,15024
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,10110,,,15329
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,8445,,Galicia Radio - Midnight Mood,17530
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,4687,Amorebieta - PitchPerfect Provisions,,
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,9269,Girona - Striker's Style Outlet,,21691
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,9268,,,21028
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,2377,,,16679
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,8811,Lugo - TurfTrends Emporium,EquestrianRide TV - Magazine Live,14032
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,8735,Racing Sant - PitchSide Pro Shop,,
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,2079,Las Palmas - NetBound Sports,ActualidadTV - Magazine Live,
979,454500,2023-07-25 22:44:25,1,Banner Ads,Graphic display ads on buildings or websites to promote a product or service.,9183,CD Mirandés - NetBound Sports,EsquíExtreme TV - Prime Time News,15545
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",4096,,Costa Vision - Sports Insight,
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",1113,Ponferradina - TurfTrends Emporium,EsquíExtreme Radio - Sunrise Symphony,20181
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",10073,Amorebieta - PitchSide Pro Shop,,13259
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",5459,Sporting Gijón - GoalLine Gear,NoticiasFM - Midnight Mood,17349
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",8348,Mallorca - PitchSide Pro Shop,EducationUpdate TV - Morning Edition,12351
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",3932,,,19724
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",10841,,,21584
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",8822,,,
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",4150,,Navarra TV - Sports Express,
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",2581,Sporting Gijón - PitchPerfect Provisions,EquestrianRide TV - Breaking News,
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",9115,Zaragoza - KickOff Kits,Valencia TV pure - Magazine Showcase,12972
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",8034,,,
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",4407,,BreakingNow FM - Weekend Vibes,20265
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",6822,,,14893
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",7548,,,
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",5598,Eibar - NetBound Sports,AtletismoVision - Sports Talk,
980,213500,2023-07-08 02:26:27,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",10206,,ActualidadTV - Magazine Live,16416
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,5586,UDG Tenerife - Referee's Choice Sports,,
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,9836,Racing Ferrol - GoalLine Gear,,
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,8149,Valladolid - CornerKick Collections,Valencia TV - Global News Roundup,18588
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,3288,Almería - KickOff Kits,BasketVision - Sports Highlights,
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,7660,,,20474
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,7729,Villarreal B - PitchPerfect Provisions,,
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,2223,,,21769
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,10388,,,20242
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,7233,,,20619
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,10381,,Navarra Waves - Sunday Soothing,21220
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,10359,Real Sociedad B - NetBound Sports,,22103
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,5154,Osasuna - SoccerSphere,Rioja Vision - Prime Time News,16086
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,10049,Alhama - PitchPerfect Provisions,,12674
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,10358,,,
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,7040,Atlético Madrid - KickOff Kits,,
981,327000,2020-05-06 13:18:40,0,Affiliate Marketing,Earning a commission for promoting another company's products or services.,7673,,,16920
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",4092,Alavés - TurfTrends Emporium,EducationUpdate TV - Sunday Magazine,17826
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",7162,Barcelona - TurfTrends Emporium,RadioEspaña FM - Funky Fusion,21321
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",7495,Girona - PitchSide Pro Shop,HealthWatch TV - Sports Center,17780
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",3833,,,15764
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",6488,,,14920
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",3734,,,
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",9633,,,15603
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",5717,Celta Vigo - PitchSide Pro Shop,CazaPesca TV - Prime Time News,18058
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",4436,Real Sociedad - PitchPerfect Provisions,,16282
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",7908,Real Sociedad - Referee's Choice Sports,,13242
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",10375,,,14108
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",8600,,,14364
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",2627,Real Sociedad - Striker's Style Outlet,HealthWatch TV - Travel Magazine,
982,279500,2022-08-29 16:42:50,1,Product Placement,"Integrating a product or brand within content like movies, TV shows, or video games.",9205,Villarreal B - GoalLine Gear,,
